"hh_id","year","head_age","education_head","num_children","income","has_employer_insurance","self_reported_health","unexpected_expense"
111,2021,61,"1",2,79784,1,3,0
111,2022,61,"1",0,37870,1,4,0
111,2023,61,"1",1,40794,1,3,1
111,2024,61,"1",0,79756,1,4,0
112,2019,38,"2",2,114498,1,3,0
112,2020,38,"2",1,92117,0,4,0
112,2021,38,"2",0,52341,1,4,1
112,2022,38,"2",0,46122,0,4,0
112,2023,38,"2",2,51336,1,4,0
112,2024,38,"2",1,52439,0,3,0
113,2019,29,"2",3,73516,1,5,0
113,2020,29,"2",0,82904,1,3,0
113,2021,29,"2",2,98304,0,3,0
113,2022,29,"2",1,53435,1,4,0
113,2023,29,"2",1,58488,1,3,1
113,2024,29,"2",0,49357,0,4,0
114,2019,59,"3",2,81825,1,4,0
114,2020,59,"3",4,52041,0,3,0
114,2021,59,"3",2,28547,1,5,0
114,2022,59,"3",1,110650,1,3,0
114,2023,59,"3",0,93750,0,3,0
114,2024,59,"3",1,37098,1,3,0
115,2019,46,"4",0,27481,1,3,0
115,2020,46,"4",0,60400,1,4,0
115,2021,46,"4",1,39967,1,3,0
115,2022,46,"4",1,86941,1,2,0
115,2023,46,"4",1,51190,1,3,1
115,2024,46,"4",5,77604,0,4,1
116,2019,43,"3",2,128261,1,5,0
116,2020,43,"3",2,90932,1,3,1
116,2021,43,"3",0,45683,1,3,0
116,2022,43,"3",1,30158,0,3,0
116,2023,43,"3",1,97698,0,3,1
116,2024,43,"3",0,97412,1,4,0
117,2019,36,"1",0,62560,1,3,0
117,2020,36,"1",2,94311,0,2,1
117,2021,36,"1",2,60633,0,3,0
117,2022,36,"1",1,20555,1,4,1
117,2023,36,"1",2,58318,0,3,0
117,2024,36,"1",2,22121,1,3,0
118,2019,55,"4",0,19584,0,4,0
118,2020,55,"4",1,51134,1,1,0
118,2021,55,"4",1,87893,1,3,1
118,2022,55,"4",2,101974,1,1,0
118,2023,55,"4",1,49438,0,2,0
118,2024,55,"4",1,37543,1,3,1
119,2019,49,"4",1,80148,1,4,0
119,2020,49,"4",2,36473,1,4,0
119,2021,49,"4",1,72066,1,5,0
119,2022,49,"4",1,37465,1,4,1
119,2023,49,"4",2,75888,1,4,0
119,2024,49,"4",4,47912,0,3,0
120,2019,51,"2",3,169821,1,3,0
120,2020,51,"2",0,56887,1,4,0
120,2021,51,"2",1,72517,1,4,0
120,2022,51,"2",1,161823,0,3,0
120,2023,51,"2",1,52107,1,4,0
120,2024,51,"2",1,130662,1,4,0
121,2019,37,"2",1,37159,1,3,0
121,2020,37,"2",0,183243,0,2,0
121,2021,37,"2",2,37880,1,2,0
121,2022,37,"2",0,36864,0,2,0
121,2023,37,"2",1,168542,1,4,0
121,2024,37,"2",4,47436,0,3,0
122,2019,41,"5",1,69930,1,4,0
122,2020,41,"5",1,79185,1,3,0
122,2021,41,"5",2,81556,0,4,0
122,2022,41,"5",2,85786,1,3,0
122,2023,41,"5",2,58815,0,4,0
122,2024,41,"5",2,62200,1,3,0
123,2019,55,"1",2,41516,1,2,1
123,2020,55,"1",3,42282,0,5,0
123,2021,55,"1",1,126699,1,3,0
123,2022,55,"1",4,150220,1,3,0
123,2023,55,"1",0,72187,0,2,0
123,2024,55,"1",1,128266,0,4,0
124,2019,53,"2",0,68371,0,3,0
124,2020,53,"2",2,163295,1,2,0
124,2021,53,"2",1,61190,0,5,0
124,2022,53,"2",3,74660,1,3,0
124,2023,53,"2",1,25138,1,3,0
124,2024,53,"2",3,68984,1,4,0
125,2019,53,"5",1,72960,1,4,0
125,2020,53,"5",1,48300,0,2,0
125,2021,53,"5",2,108758,0,3,0
125,2022,53,"5",1,57108,0,4,0
125,2023,53,"5",5,94053,1,3,0
125,2024,53,"5",0,25597,1,2,0
126,2019,66,"4",0,64671,0,4,0
126,2020,66,"4",3,52723,1,4,1
126,2021,66,"4",2,58484,1,3,0
126,2022,66,"4",1,38661,1,3,0
126,2023,66,"4",1,76441,1,2,1
126,2024,66,"4",2,113500,1,3,0
127,2019,54,"1",1,105556,1,3,0
127,2020,54,"1",3,75467,1,3,0
127,2021,54,"1",1,108075,0,4,0
127,2022,54,"1",3,111152,1,3,0
127,2023,54,"1",2,29562,1,3,0
127,2024,54,"1",0,81384,1,3,1
128,2019,57,"4",1,49492,1,4,0
128,2020,57,"4",2,45793,0,4,0
128,2021,57,"4",1,142474,1,3,0
128,2022,57,"4",5,79292,0,3,0
128,2023,57,"4",3,238052,1,4,0
128,2024,57,"4",1,128249,1,4,0
129,2019,63,"5",2,48735,0,2,0
129,2020,63,"5",1,64657,0,2,0
129,2021,63,"5",1,125017,1,3,1
129,2022,63,"5",3,145339,0,4,0
129,2023,63,"5",1,60450,1,3,0
129,2024,63,"5",1,57639,0,4,0
130,2019,26,"3",1,83139,1,3,0
130,2020,26,"3",1,38323,1,2,0
130,2021,26,"3",1,77231,1,5,0
130,2022,26,"3",5,57058,1,3,1
130,2023,26,"3",1,69250,1,5,0
130,2024,26,"3",2,79711,0,5,0
131,2019,32,"1",1,101426,1,2,0
131,2020,32,"1",1,107538,1,2,0
131,2021,32,"1",2,63347,1,1,0
131,2022,32,"1",2,56024,1,3,0
131,2023,32,"1",0,39659,1,5,0
131,2024,32,"1",3,146254,0,2,0
132,2019,57,"5",1,123176,1,5,0
132,2020,57,"5",1,61385,1,2,0
132,2021,57,"5",2,43252,1,4,0
132,2022,57,"5",4,48129,1,3,0
132,2023,57,"5",1,29625,1,3,0
132,2024,57,"5",1,91092,1,1,1
133,2019,47,"1",2,94452,0,5,0
133,2020,47,"1",3,48311,1,3,0
133,2021,47,"1",2,124511,1,4,0
133,2022,47,"1",0,40934,0,3,0
133,2023,47,"1",3,76013,1,5,0
133,2024,47,"1",1,106165,1,3,0
134,2019,45,"2",1,51401,1,4,0
134,2020,45,"2",0,35398,0,5,0
134,2021,45,"2",2,18682,0,3,1
134,2022,45,"2",2,94209,0,4,0
134,2023,45,"2",1,53796,1,4,1
134,2024,45,"2",1,55091,1,4,1
135,2019,62,"3",1,63880,1,3,0
135,2020,62,"3",0,81850,1,3,0
135,2021,62,"3",1,53919,0,4,1
135,2022,62,"3",0,32956,0,3,0
135,2023,62,"3",1,54252,0,4,0
135,2024,62,"3",1,59657,1,3,0
136,2019,31,"3",2,48450,0,5,0
136,2020,31,"3",2,70939,1,4,0
136,2021,31,"3",2,98329,0,4,0
136,2022,31,"3",0,174515,0,3,0
136,2023,31,"3",0,77855,1,5,0
136,2024,31,"3",0,52016,1,5,0
137,2019,62,"1",1,53348,1,2,1
137,2020,62,"1",1,74047,1,3,0
137,2021,62,"1",1,31149,0,3,0
137,2022,62,"1",0,99947,1,2,0
137,2023,62,"1",0,46595,1,3,1
137,2024,62,"1",1,70637,0,3,0
138,2019,70,"3",0,50532,1,3,0
138,2020,70,"3",2,105558,1,2,0
138,2021,70,"3",1,36134,0,3,1
138,2022,70,"3",1,77991,0,2,0
138,2023,70,"3",1,79522,1,4,0
138,2024,70,"3",1,49357,1,5,0
139,2019,37,"4",3,82190,1,3,1
139,2020,37,"4",1,71333,1,3,1
139,2021,37,"4",3,87979,1,5,0
139,2022,37,"4",2,56571,0,3,0
139,2023,37,"4",1,46449,1,3,1
139,2024,37,"4",0,134115,1,3,0
140,2019,66,"4",0,58396,0,4,0
140,2020,66,"4",3,71395,1,2,0
140,2021,66,"4",3,20872,1,4,0
140,2022,66,"4",1,124194,1,3,0
140,2023,66,"4",1,108154,0,5,0
140,2024,66,"4",4,59193,0,3,1
141,2019,67,"1",0,80250,0,3,1
141,2020,67,"1",2,25197,1,3,0
141,2021,67,"1",1,32943,0,2,0
141,2022,67,"1",0,48392,1,5,0
141,2023,67,"1",2,66200,1,3,1
141,2024,67,"1",0,97747,1,4,1
142,2019,35,"4",2,72681,0,3,0
142,2020,35,"4",1,53347,1,1,0
142,2021,35,"4",1,98623,1,4,0
142,2022,35,"4",2,99186,0,4,0
142,2023,35,"4",1,62127,1,3,0
142,2024,35,"4",0,76690,1,4,0
143,2019,47,"3",5,71749,1,4,1
143,2020,47,"3",0,37382,1,1,1
143,2021,47,"3",0,72352,1,2,0
143,2022,47,"3",3,113844,1,3,0
143,2023,47,"3",2,50048,1,3,0
143,2024,47,"3",1,27812,1,3,0
144,2019,66,"5",1,74361,1,3,0
144,2020,66,"5",2,51230,1,4,0
144,2021,66,"5",0,109724,1,3,0
144,2022,66,"5",2,172788,1,3,0
144,2023,66,"5",3,36209,1,2,0
144,2024,66,"5",3,72495,0,4,0
145,2019,29,"5",1,49942,0,3,1
145,2020,29,"5",2,41893,0,1,0
145,2021,29,"5",3,29754,1,5,0
145,2022,29,"5",3,48809,1,3,0
145,2023,29,"5",4,83946,1,2,0
145,2024,29,"5",0,52214,0,4,1
146,2019,31,"4",0,52487,1,3,0
146,2020,31,"4",1,64529,1,2,0
146,2021,31,"4",1,84589,0,2,0
146,2022,31,"4",1,78954,1,2,0
146,2023,31,"4",3,38555,1,2,0
146,2024,31,"4",1,51994,1,4,0
147,2019,55,"4",1,91915,1,3,0
147,2020,55,"4",1,28822,1,3,0
147,2021,55,"4",0,70830,1,3,0
147,2022,55,"4",1,37554,0,3,1
147,2023,55,"4",0,54755,0,4,0
147,2024,55,"4",4,55716,0,3,0
148,2019,50,"3",2,40857,1,4,0
148,2020,50,"3",3,100459,1,4,0
148,2021,50,"3",1,132266,0,3,0
148,2022,50,"3",0,59625,1,2,1
148,2023,50,"3",2,41981,1,5,0
148,2024,50,"3",2,102370,1,3,0
149,2019,26,"1",0,42304,1,2,1
149,2020,26,"1",1,48238,1,3,0
149,2021,26,"1",2,50468,1,2,0
149,2022,26,"1",1,92505,0,3,0
149,2023,26,"1",1,51759,1,3,0
149,2024,26,"1",0,43557,1,3,0
150,2019,25,"4",1,55541,0,4,1
150,2020,25,"4",2,113387,0,5,0
150,2021,25,"4",0,97769,1,3,0
150,2022,25,"4",1,56402,1,3,0
150,2023,25,"4",1,81226,0,3,0
150,2024,25,"4",0,53698,0,3,1
151,2019,35,"5",3,110112,1,4,0
151,2020,35,"5",2,85851,1,2,0
151,2021,35,"5",1,56007,0,3,0
151,2022,35,"5",1,61349,1,4,1
151,2023,35,"5",2,33298,0,4,0
151,2024,35,"5",2,47225,1,3,0
152,2019,42,"1",3,59168,1,3,0
152,2020,42,"1",2,185800,0,3,0
152,2021,42,"1",1,85487,0,4,0
152,2022,42,"1",1,64838,0,3,0
152,2023,42,"1",1,32188,1,4,1
152,2024,42,"1",4,27615,1,3,1
153,2019,28,"2",1,54063,1,1,0
153,2020,28,"2",1,56142,1,3,0
153,2021,28,"2",0,28833,1,4,0
153,2022,28,"2",1,44336,1,3,0
153,2023,28,"2",4,97251,0,4,0
153,2024,28,"2",1,65531,1,5,0
154,2019,45,"1",2,73123,0,4,1
154,2020,45,"1",3,86296,1,3,0
154,2021,45,"1",2,63923,0,5,0
154,2022,45,"1",1,33455,1,3,1
154,2023,45,"1",1,31557,1,2,0
154,2024,45,"1",0,84641,0,4,0
155,2019,62,"5",4,42284,1,3,0
155,2020,62,"5",2,83885,0,3,1
155,2021,62,"5",1,116737,0,4,0
155,2022,62,"5",1,79097,1,5,0
155,2023,62,"5",1,77502,1,3,0
155,2024,62,"5",1,30304,1,2,0
156,2019,38,"5",2,124383,1,2,0
156,2020,38,"5",2,70675,1,3,0
156,2021,38,"5",1,52094,1,3,0
156,2022,38,"5",1,164676,1,3,0
156,2023,38,"5",0,69753,1,5,0
156,2024,38,"5",1,71749,1,1,0
157,2019,49,"5",1,52924,1,4,1
157,2020,49,"5",3,61341,1,3,0
157,2021,49,"5",2,122514,0,3,0
157,2022,49,"5",2,72809,1,3,1
157,2023,49,"5",0,44295,1,3,1
157,2024,49,"5",2,88029,1,3,0
158,2019,61,"3",3,67120,1,2,0
158,2020,61,"3",2,84736,1,3,0
158,2021,61,"3",1,42663,1,5,0
158,2022,61,"3",0,39301,0,2,0
158,2023,61,"3",1,48963,1,5,0
158,2024,61,"3",3,88398,0,3,0
159,2019,33,"5",1,39747,0,2,0
159,2020,33,"5",1,57362,1,2,0
159,2021,33,"5",1,99721,0,3,0
159,2022,33,"5",2,36489,0,5,0
159,2023,33,"5",4,56681,1,1,0
159,2024,33,"5",1,31642,0,3,1
160,2019,56,"4",0,43961,0,3,0
160,2020,56,"4",1,141936,0,4,0
160,2021,56,"4",1,80753,1,2,0
160,2022,56,"4",2,51057,1,3,0
160,2023,56,"4",1,38307,1,3,1
160,2024,56,"4",1,74712,1,2,0
161,2019,44,"2",0,106164,1,5,1
161,2020,44,"2",2,243277,1,4,0
161,2021,44,"2",1,82798,0,2,0
161,2022,44,"2",0,76169,1,3,0
161,2023,44,"2",3,83612,1,4,1
161,2024,44,"2",2,43182,1,3,0
162,2019,68,"5",3,39313,1,3,1
162,2020,68,"5",0,83227,1,3,0
162,2021,68,"5",1,37829,0,3,1
162,2022,68,"5",2,74083,1,3,1
162,2023,68,"5",3,108379,1,3,0
162,2024,68,"5",2,43003,0,5,0
163,2019,68,"1",5,73551,1,1,1
163,2020,68,"1",1,69603,0,4,0
163,2021,68,"1",3,98308,0,4,0
163,2022,68,"1",1,103303,1,4,0
163,2023,68,"1",1,47489,1,3,0
163,2024,68,"1",1,127075,0,3,0
164,2019,63,"4",0,82063,0,3,1
164,2020,63,"4",3,110585,1,3,1
164,2021,63,"4",2,58989,1,3,0
164,2022,63,"4",1,66122,0,2,0
164,2023,63,"4",1,69498,1,1,0
164,2024,63,"4",0,59616,1,5,0
165,2019,28,"1",0,52576,1,5,0
165,2020,28,"1",1,98331,1,4,0
165,2021,28,"1",1,68732,1,5,0
165,2022,28,"1",0,44237,0,2,0
165,2023,28,"1",1,87268,1,3,0
165,2024,28,"1",0,128760,1,5,0
166,2019,66,"4",1,50719,1,4,0
166,2020,66,"4",0,42079,1,3,0
166,2021,66,"4",2,71499,0,2,0
166,2022,66,"4",4,44955,1,3,0
166,2023,66,"4",2,45233,0,3,0
166,2024,66,"4",2,51212,1,4,0
167,2019,59,"5",2,32535,0,3,0
167,2020,59,"5",1,48557,1,3,0
167,2021,59,"5",0,35890,0,2,0
167,2022,59,"5",3,58454,1,3,0
167,2023,60,"5",4,66913,0,3,0
167,2024,60,"5",2,40205,1,4,0
168,2019,27,"3",1,90979,1,3,0
168,2020,27,"3",1,77186,1,3,0
168,2021,27,"3",2,60397,1,2,0
168,2022,27,"3",1,122617,1,3,0
168,2023,27,"3",2,61723,1,5,1
168,2024,27,"3",2,82936,1,4,0
169,2019,61,"2",2,66821,0,3,0
169,2020,61,"2",3,52869,0,3,1
169,2021,61,"2",4,58139,0,5,1
169,2022,61,"2",2,51371,1,3,0
169,2023,61,"2",1,54519,1,4,0
169,2024,61,"2",2,73069,1,2,0
170,2019,28,"3",1,59464,0,3,0
170,2020,28,"3",2,78858,1,1,0
170,2021,28,"3",2,71679,1,4,0
170,2022,28,"3",2,48682,1,3,1
170,2023,28,"3",0,78239,1,4,0
170,2024,28,"3",2,46073,1,3,0
171,2019,35,"5",3,51829,0,3,0
171,2020,35,"5",5,89723,1,1,0
171,2021,35,"5",5,103100,0,2,0
171,2022,35,"5",1,20524,1,3,1
171,2023,35,"5",4,82699,1,2,1
171,2024,35,"5",0,44257,1,3,1
172,2019,46,"2",1,46621,0,3,0
172,2020,46,"2",1,87721,0,4,0
172,2021,46,"2",1,74060,1,2,1
172,2022,46,"2",0,58006,1,5,0
172,2023,46,"2",0,63295,1,2,1
172,2024,46,"2",0,42927,1,2,0
173,2019,50,"4",2,42744,1,2,0
173,2020,50,"4",3,79870,1,4,0
173,2021,50,"4",1,65923,1,3,0
173,2022,50,"4",0,82748,1,4,0
173,2023,50,"4",1,58962,1,3,0
173,2024,50,"4",2,103514,0,4,0
174,2019,63,"5",1,86948,0,3,0
174,2020,63,"5",2,99309,1,3,0
174,2021,63,"5",0,53935,1,3,1
174,2022,63,"5",4,43861,1,4,0
174,2023,63,"5",3,88931,1,1,0
174,2024,63,"5",4,56894,0,3,0
175,2019,64,"2",0,39899,1,1,0
175,2020,64,"2",1,38953,1,3,0
175,2021,64,"2",2,92561,1,3,0
175,2022,64,"2",2,115201,1,3,0
175,2023,64,"2",2,60329,1,4,0
175,2024,64,"2",3,46512,1,4,0
176,2019,34,"2",3,64036,1,3,0
176,2020,34,"2",1,58111,1,3,0
176,2021,34,"2",2,73372,0,2,0
176,2022,34,"2",1,54262,1,4,1
176,2023,34,"2",0,120156,0,5,0
176,2024,34,"2",0,62840,0,3,0
177,2019,32,"5",0,45949,0,3,0
177,2020,32,"5",0,97675,1,5,0
177,2021,32,"5",2,56546,1,4,0
177,2022,32,"5",1,51757,1,5,0
177,2023,32,"5",2,62044,0,3,1
177,2024,32,"5",2,141033,1,4,0
178,2019,49,"1",0,66745,1,5,0
178,2020,49,"1",2,78851,0,4,0
178,2021,49,"1",2,67977,0,3,0
178,2022,49,"1",0,49324,1,1,0
178,2023,49,"1",1,71147,1,2,1
178,2024,49,"1",1,54765,1,2,0
179,2019,27,"4",0,42618,1,3,0
179,2020,27,"4",1,104788,0,3,0
179,2021,27,"4",1,78189,1,1,0
179,2022,27,"4",2,66223,1,4,0
179,2023,27,"4",1,160216,1,4,0
179,2024,27,"4",2,28292,1,2,0
180,2019,54,"1",1,107097,1,3,0
180,2020,54,"1",2,63105,1,4,0
180,2021,54,"1",0,59071,1,4,0
180,2022,54,"1",1,29361,1,4,0
180,2023,54,"1",1,78020,1,4,0
180,2024,54,"1",2,75685,0,4,0
181,2019,47,"1",2,83617,1,4,0
181,2020,47,"1",2,45926,0,4,0
181,2021,47,"1",1,145780,1,4,0
181,2022,47,"1",3,187852,1,2,1
181,2023,47,"1",3,92106,1,4,0
181,2024,47,"1",1,57686,0,3,0
182,2019,67,"4",1,62318,1,4,0
182,2020,67,"4",3,54398,1,2,1
182,2021,67,"4",1,78141,1,2,0
182,2022,67,"4",0,35899,1,1,0
182,2023,67,"4",0,59196,1,5,0
182,2024,67,"4",1,43085,1,3,0
183,2019,38,"3",2,111922,1,4,1
183,2020,38,"3",0,70241,1,4,0
183,2021,38,"3",1,60725,0,3,1
183,2022,38,"3",1,60074,0,5,0
183,2023,38,"3",1,56074,0,3,0
183,2024,38,"3",0,51312,1,3,0
184,2019,50,"2",3,105598,1,4,0
184,2020,50,"2",0,48866,1,5,1
184,2021,50,"2",1,42196,1,2,0
184,2022,50,"2",1,30482,1,2,0
184,2023,50,"2",1,90613,0,3,1
184,2024,50,"2",2,56476,0,4,0
185,2019,36,"5",2,99802,1,3,0
185,2020,36,"5",1,33015,1,4,1
185,2021,36,"5",2,96754,0,4,0
185,2022,36,"5",1,29912,1,3,0
185,2023,36,"5",3,78364,0,4,0
185,2024,36,"5",1,84923,0,4,0
186,2019,55,"5",1,69882,1,1,0
186,2020,55,"5",1,58080,0,3,0
186,2021,55,"5",2,39163,1,4,0
186,2022,55,"5",0,133438,1,2,1
186,2023,55,"5",1,72408,1,3,1
186,2024,55,"5",1,53262,1,3,0
187,2019,49,"4",0,58688,1,3,0
187,2020,49,"4",2,59284,1,3,0
187,2021,49,"4",1,53943,1,3,0
187,2022,49,"4",0,42747,0,2,1
187,2023,49,"4",1,45696,1,2,0
187,2024,49,"4",0,75743,0,4,1
188,2019,49,"4",2,72901,0,2,0
188,2020,49,"4",1,91827,0,1,0
188,2021,49,"4",0,28589,1,3,0
188,2022,49,"4",0,41993,1,1,0
188,2023,49,"4",0,95840,1,3,0
188,2024,49,"4",2,41552,0,4,0
189,2019,26,"5",0,50238,1,1,0
189,2020,26,"5",1,33739,0,3,0
189,2021,26,"5",2,63198,0,5,0
189,2022,26,"5",2,77286,0,5,0
189,2023,26,"5",2,107941,1,2,0
189,2024,26,"5",2,91367,0,1,0
190,2019,68,"5",4,55470,1,2,0
190,2020,68,"5",0,72300,0,2,0
190,2021,68,"5",0,86879,1,4,1
190,2022,68,"5",2,43644,0,2,0
190,2023,68,"5",1,47453,1,1,0
190,2024,68,"5",1,44371,1,3,0
191,2019,49,"3",2,130420,1,4,1
191,2020,49,"3",2,45284,0,4,0
191,2021,49,"3",2,16570,1,4,0
191,2022,49,"3",3,92297,1,2,1
191,2023,49,"3",3,86499,1,2,1
191,2024,49,"3",1,99040,1,4,0
192,2019,47,"1",5,44162,1,5,0
192,2020,47,"1",1,97893,0,3,0
192,2021,47,"1",1,44526,1,4,0
192,2022,47,"1",1,63226,0,2,0
192,2023,47,"1",1,50693,1,4,0
192,2024,47,"1",2,54429,1,1,0
193,2019,40,"1",0,55408,0,2,0
193,2020,40,"1",0,94750,1,3,0
193,2021,40,"1",2,49500,0,1,0
193,2022,40,"1",1,60136,0,4,0
193,2023,40,"1",3,79812,1,3,0
193,2024,40,"1",1,115563,1,3,0
194,2019,55,"1",1,92706,1,4,0
194,2020,55,"1",1,81014,0,4,0
194,2021,55,"1",2,65172,1,4,0
194,2022,55,"1",3,93630,0,4,0
194,2023,55,"1",1,55990,1,3,0
194,2024,55,"1",1,43320,1,3,1
195,2019,61,"5",0,32102,1,2,0
195,2020,61,"5",2,34165,0,2,0
195,2021,61,"5",2,60421,1,4,0
195,2022,61,"5",1,114326,1,3,0
195,2023,61,"5",2,73383,1,3,0
195,2024,61,"5",0,41690,1,3,0
196,2019,55,"5",1,105998,1,3,0
196,2020,55,"5",3,36370,1,3,0
196,2021,55,"5",2,66954,0,3,0
196,2022,55,"5",2,111413,1,4,1
196,2023,55,"5",2,95074,1,3,0
196,2024,55,"5",1,134392,1,4,0
197,2019,41,"1",1,118533,1,4,0
197,2020,41,"1",0,54671,1,3,0
197,2021,41,"1",2,55008,1,5,0
197,2022,41,"1",1,46350,1,3,1
197,2023,41,"1",2,83488,1,2,0
197,2024,41,"1",0,78863,0,3,0
198,2019,67,"5",0,49381,1,4,0
198,2020,67,"5",1,56056,1,3,0
198,2021,67,"5",1,52860,1,3,0
198,2022,67,"5",2,49546,1,4,0
198,2023,67,"5",3,54961,1,4,0
198,2024,67,"5",1,42064,1,4,0
199,2019,28,"4",0,51521,1,4,1
199,2020,28,"4",1,55521,1,4,0
199,2021,28,"4",2,38064,1,2,1
199,2022,28,"4",2,92655,1,4,1
199,2023,28,"4",0,86719,1,3,0
199,2024,28,"4",2,51242,1,3,0
200,2019,50,"4",0,28286,1,3,0
200,2020,50,"4",0,24887,0,4,1
200,2021,50,"4",2,39121,0,2,0
200,2022,50,"4",3,108686,1,2,1
200,2023,50,"4",2,60995,1,4,0
200,2024,50,"4",0,43938,1,4,0
201,2019,33,"1",0,45347,0,3,0
201,2020,33,"1",2,53290,1,3,0
201,2021,33,"1",1,71263,0,3,0
201,2022,33,"1",1,52213,0,2,0
201,2023,33,"1",3,42548,1,5,0
201,2024,33,"1",0,81707,1,3,0
202,2019,59,"3",1,116814,0,3,0
202,2020,59,"3",2,46194,1,3,0
202,2021,59,"3",2,68672,1,3,0
202,2022,59,"3",2,42837,1,1,1
202,2023,59,"3",2,40361,1,3,0
202,2024,59,"3",4,107137,0,3,0
203,2019,38,"2",0,102422,1,3,0
203,2020,38,"2",2,62950,1,3,0
203,2021,38,"2",2,69097,1,2,0
203,2022,38,"2",2,91229,1,5,0
203,2023,38,"2",1,39193,1,3,0
203,2024,38,"2",0,46718,1,4,0
204,2019,55,"3",1,74423,1,2,0
204,2020,55,"3",0,56737,1,4,1
204,2021,55,"3",2,66194,1,4,0
204,2022,55,"3",3,79044,1,3,0
204,2023,55,"3",1,81719,0,4,0
204,2024,55,"3",0,84236,1,5,0
205,2019,62,"3",0,45946,1,2,0
205,2020,62,"3",0,52866,1,3,0
205,2021,62,"3",1,34253,0,3,0
205,2022,62,"3",4,74709,1,4,0
205,2023,62,"3",2,58289,1,4,0
205,2024,62,"3",2,65634,0,4,1
206,2019,70,"1",0,91390,1,2,1
206,2020,70,"1",1,43081,1,2,0
206,2021,70,"1",3,35721,1,3,0
206,2022,70,"1",3,57111,1,4,0
206,2023,70,"1",0,182322,1,1,0
206,2024,70,"1",1,25472,0,3,0
207,2019,53,"3",2,77051,1,3,0
207,2020,53,"3",4,50997,1,3,1
207,2021,53,"3",2,47326,1,4,0
207,2022,53,"3",2,50599,1,5,1
207,2023,53,"3",0,46611,1,3,1
207,2024,53,"3",0,163206,1,4,1
208,2019,43,"4",2,50283,1,3,0
208,2020,43,"4",0,47638,1,3,0
208,2021,43,"4",5,122037,1,4,0
208,2022,43,"4",1,201303,1,4,0
208,2023,43,"4",4,37882,1,3,0
208,2024,43,"4",2,70515,1,2,1
209,2019,66,"3",2,76171,0,3,0
209,2020,66,"3",1,105248,1,3,0
209,2021,66,"3",1,30226,1,4,0
209,2022,66,"3",4,34375,1,4,0
209,2023,66,"3",2,98113,1,5,0
209,2024,66,"3",1,189908,1,2,0
210,2019,42,"2",1,133549,0,3,0
210,2020,42,"2",0,121244,1,4,0
210,2021,42,"2",3,46118,1,3,0
210,2022,42,"2",0,43548,1,2,0
210,2023,42,"2",0,44797,1,3,0
210,2024,42,"2",1,165449,1,2,0
211,2019,56,"2",4,30033,0,2,0
211,2020,56,"2",1,141929,1,2,0
211,2021,56,"2",4,44712,1,4,0
211,2022,56,"2",4,30622,1,2,0
211,2023,56,"2",2,38882,0,3,0
211,2024,56,"2",1,61243,1,4,0
212,2019,54,"1",2,89594,0,3,1
212,2020,54,"1",2,68515,1,5,0
212,2021,54,"1",4,41407,1,2,1
212,2022,54,"1",1,49084,1,5,0
212,2023,54,"1",0,64171,0,3,0
212,2024,54,"1",0,40652,1,3,0
213,2019,51,"1",1,51999,1,5,1
213,2020,51,"1",2,28676,1,2,0
213,2021,51,"1",1,61935,0,4,0
213,2022,51,"1",0,75183,0,5,1
213,2023,51,"1",1,44991,0,2,0
213,2024,51,"1",3,24457,0,4,0
214,2019,33,"4",3,122594,1,3,0
214,2020,33,"4",3,73141,1,3,0
214,2021,33,"4",2,50548,1,3,1
214,2022,33,"4",1,33238,1,4,0
214,2023,33,"4",3,14244,1,1,0
214,2024,33,"4",1,152997,1,3,1
215,2019,70,"3",1,71396,1,3,1
215,2020,70,"3",2,76960,0,2,0
215,2021,70,"3",2,80356,1,2,0
215,2022,70,"3",2,93783,0,4,1
215,2023,70,"3",1,66027,0,2,1
215,2024,70,"3",0,62153,1,4,0
216,2019,70,"2",1,76100,1,2,1
216,2020,70,"2",1,34946,1,2,0
216,2021,70,"2",0,130690,1,3,0
216,2022,70,"2",0,86284,0,4,0
216,2023,70,"2",3,106297,1,4,0
216,2024,70,"2",1,60275,0,4,0
217,2019,41,"1",2,123706,1,4,1
217,2020,41,"1",4,109988,0,5,0
217,2021,41,"1",3,167791,1,2,0
217,2022,41,"1",1,40648,1,5,0
217,2023,41,"1",0,47556,0,3,0
217,2024,41,"1",2,55134,1,2,0
218,2019,30,"2",1,92541,1,4,1
218,2020,30,"2",4,41355,1,3,1
218,2021,30,"2",1,64735,1,4,0
218,2022,30,"2",0,147229,1,3,0
218,2023,30,"2",3,129662,0,4,1
218,2024,30,"2",3,45699,0,1,0
219,2019,71,"5",1,268433,1,4,1
219,2020,71,"5",6,36241,0,3,0
219,2021,71,"5",2,73980,1,3,0
219,2022,71,"5",2,55116,0,3,0
219,2023,71,"5",2,48750,1,3,0
219,2024,71,"5",0,70485,1,4,1
220,2019,42,"4",2,75653,1,3,0
220,2020,42,"4",2,80779,1,2,0
220,2021,42,"4",0,41414,1,4,0
220,2022,42,"4",3,54475,0,4,0
220,2023,42,"4",0,45214,1,3,0
220,2024,42,"4",1,95506,0,3,1
221,2019,45,"4",2,65648,1,3,0
221,2020,45,"4",2,43688,0,2,0
221,2021,45,"4",1,86954,0,4,0
221,2022,45,"4",2,41139,1,4,0
221,2023,45,"4",2,60660,1,4,1
221,2024,45,"4",2,56966,1,2,0
