respondent_id,age,education,party_id,income_category,region,congress_approval
1762,40,Some College,Republican,$30k-$60k,Northeast,42.61625501778409
1763,79,Graduate,Republican,$30k-$60k,West,43.54443886145714
1764,36,Some College,Independent,Under $30k,West,1.5679819686734184
1765,47,Bachelor's,Republican,$30k-$60k,West,53.843141317181065
1766,33,High School,Democrat,$30k-$60k,South,37.615010025299405
1767,58,High School,Independent,$60k-$100k,West,18.644530838204656
1768,57,High School,Republican,$30k-$60k,South,34.42964176934139
1769,46,Some College,Independent,Under $30k,South,2.78527993529708
1770,42,Some College,Republican,Under $30k,Midwest,24.08746406670236
1771,28,Graduate,Republican,$60k-$100k,Midwest,38.33908145472597
1772,73,High School,Democrat,$30k-$60k,South,51.07801068962442
1773,62,Some College,Democrat,$30k-$60k,South,24.7915934998585
1774,44,Bachelor's,Republican,Over $100k,South,32.432544648894186
1775,54,Some College,Republican,$30k-$60k,West,36.02001472288439
1776,58,Some College,Democrat,$30k-$60k,West,45.666072233503236
1777,56,Bachelor's,Democrat,Under $30k,Midwest,33.78671884080113
1778,46,Graduate,Independent,$60k-$100k,Northeast,25.479954766151586
1779,44,Some College,Independent,$30k-$60k,South,11.181795226674993
1780,33,High School,Republican,$60k-$100k,West,14.313912075311926
1781,28,Bachelor's,Democrat,Under $30k,South,20.997713035222056
1782,55,Some College,Republican,Under $30k,West,36.65144887378569
1783,73,Some College,Democrat,Under $30k,West,43.73953618291924
1784,19,Graduate,Democrat,$30k-$60k,South,28.803430212148918
1785,71,Some College,Republican,Over $100k,Midwest,33.36286831004589
1786,45,High School,Independent,$30k-$60k,Midwest,21.15195795476265
1787,46,Bachelor's,Independent,$60k-$100k,Midwest,33.665037936827204
1788,67,Some College,Independent,$60k-$100k,South,39.96009155631557
1789,34,Some College,Democrat,$60k-$100k,West,15.82771890172932
1790,51,Some College,Republican,$30k-$60k,South,21.5905609762347
1791,84,Some College,Independent,Under $30k,South,34.010637149556835
1792,33,Some College,Independent,$60k-$100k,South,56.44535244206588
1793,39,High School,Democrat,$30k-$60k,West,66.59444760361568
1794,76,Bachelor's,Republican,Over $100k,Midwest,7.570664900020034
1795,58,Graduate,Republican,Under $30k,South,41.36528454130667
1796,50,Bachelor's,Independent,$30k-$60k,South,9.30031253547265
1797,51,High School,Democrat,Under $30k,West,30.026975380560447
1798,67,Bachelor's,Independent,$60k-$100k,West,5.091601862138052
1799,57,Bachelor's,Independent,Under $30k,Northeast,19.232839919851276
1800,19,High School,Independent,Under $30k,South,10.297528618970945
1801,45,Some College,Independent,$30k-$60k,West,40.597300496577546
1802,44,Bachelor's,Republican,$60k-$100k,South,18.632237347875495
1803,37,Some College,Democrat,$30k-$60k,West,14.672384987290243
1804,63,Graduate,Republican,Under $30k,South,4.126559135958821
1805,77,High School,Democrat,Over $100k,South,48.73868810433227
1806,33,Bachelor's,Republican,$30k-$60k,South,29.757576159114016
1807,28,Some College,Republican,$30k-$60k,Northeast,10.232544418026816
1808,49,Some College,Democrat,$60k-$100k,West,34.898775097435646
1809,38,High School,Republican,Over $100k,South,25.34498414278658
1810,66,Bachelor's,Independent,$60k-$100k,West,31.792596054113325
1811,75,Some College,Democrat,Over $100k,Midwest,41.82294648517661
1812,52,Some College,Republican,Under $30k,Midwest,60.03172562473401
1813,39,Some College,Republican,$30k-$60k,Midwest,22.956657388101046
1814,51,Some College,Republican,$60k-$100k,West,21.65698608086534
1815,45,Bachelor's,Democrat,$30k-$60k,Northeast,18.19938329428885
1816,39,Bachelor's,Republican,Over $100k,Midwest,32.565169286163105
1817,19,High School,Democrat,Under $30k,Midwest,18.620069884412572
1818,40,High School,Independent,$30k-$60k,Northeast,0
1819,57,Graduate,Republican,$30k-$60k,South,45.77330194838264
1820,71,Bachelor's,Independent,Under $30k,South,16.66498365263847
1821,77,Bachelor's,Republican,Under $30k,South,13.508707575590083
1822,34,Bachelor's,Democrat,$30k-$60k,South,40.14431346389554
1823,27,Graduate,Republican,Over $100k,South,37.10527989293565
1824,82,High School,Independent,$60k-$100k,Midwest,32.81501886054605
1825,50,Graduate,Democrat,Under $30k,Midwest,48.45504115018694
1826,82,Graduate,Republican,$30k-$60k,West,33.72803809685528
1827,18,Some College,Democrat,Over $100k,West,39.83214764409878
1828,80,Some College,Republican,$30k-$60k,Midwest,8.045173130165235
1829,32,High School,Democrat,Under $30k,Northeast,41.875393000287616
1830,72,High School,Democrat,Over $100k,South,43.71323118685346
1831,40,Some College,Independent,Under $30k,South,16.509065672229866
1832,85,Some College,Democrat,$60k-$100k,West,21.69708508741897
1833,84,High School,Democrat,$30k-$60k,Midwest,61.74133140672186
1834,64,Some College,Independent,Over $100k,Northeast,6.289353579649392
1835,39,High School,Republican,Under $30k,Midwest,18.751384075761585
1836,48,Bachelor's,Independent,$30k-$60k,Northeast,13.996209250539575
1837,73,Some College,Independent,Under $30k,South,20.603815383400967
1838,28,Bachelor's,Republican,Over $100k,West,0.52629143661125255
1839,79,Some College,Republican,$30k-$60k,Midwest,36.591315742190204
1840,52,Bachelor's,Republican,$60k-$100k,Northeast,41.42459573685133
1841,46,Graduate,Democrat,Over $100k,South,53.26131673235118
1842,40,Some College,Independent,Under $30k,Northeast,48.830345932023356
1843,67,Bachelor's,Republican,$30k-$60k,South,40.979560427905675
1844,69,Graduate,Independent,Under $30k,West,34.06303035699579
1845,18,Graduate,Independent,$60k-$100k,Midwest,18.947634120824993
1846,76,High School,Independent,Over $100k,West,7.041167433455042
1847,40,Some College,Democrat,$30k-$60k,South,19.519811555639443
1848,45,Bachelor's,Republican,$30k-$60k,Midwest,20.728196049789737
1849,57,High School,Democrat,$30k-$60k,South,44.760320962226146
1850,82,Bachelor's,Republican,Under $30k,South,37.96857756645239
1851,57,Some College,Independent,Over $100k,Northeast,25.2827823620657
1852,76,Some College,Republican,$30k-$60k,Midwest,16.713662917229954
1853,71,Bachelor's,Independent,Under $30k,West,27.662500547074686
1854,20,Graduate,Republican,Under $30k,West,40.44556574078666
1855,69,Graduate,Independent,$60k-$100k,South,19.72573377177566
1856,67,Some College,Republican,Under $30k,South,40.89999520910982
1857,79,Some College,Independent,$60k-$100k,South,11.650800655274665
1858,26,High School,Democrat,$30k-$60k,Northeast,31.57264328242747
1859,56,Bachelor's,Independent,Under $30k,West,37.57566661442208
1860,76,Graduate,Independent,$30k-$60k,Northeast,21.336600151944715
1861,50,High School,Democrat,Over $100k,South,48.75052955391267
1862,20,Some College,Republican,Over $100k,South,24.875523470439155
1863,26,High School,Independent,Under $30k,Midwest,13.07814089100321
1864,18,Some College,Republican,Under $30k,South,22.455568182798686
1865,83,High School,Republican,Over $100k,South,31.80768390642362
1866,45,Graduate,Republican,$30k-$60k,South,23.841230351935778
1867,66,High School,Democrat,Over $100k,South,55.198367834811975
1868,27,High School,Republican,Over $100k,Midwest,6.024346410781167
1869,54,High School,Independent,Under $30k,South,21.546994718323635
1870,45,Bachelor's,Republican,Under $30k,South,39.94765157570932
1871,68,Bachelor's,Republican,$30k-$60k,South,21.714209150726163
1872,53,High School,Republican,$60k-$100k,South,19.13481989049722
1873,49,High School,Independent,$30k-$60k,Midwest,29.514171571680585
1874,42,Bachelor's,Independent,$30k-$60k,South,19.44279498486224
1875,32,Some College,Republican,$30k-$60k,South,26.3856207627626
1876,80,High School,Independent,Under $30k,West,20.97793346098412
1877,44,Some College,Independent,$60k-$100k,West,0
1878,37,Some College,Independent,Under $30k,Northeast,0
1879,57,High School,Republican,$30k-$60k,South,10.55452526367991
1880,84,Bachelor's,Democrat,Under $30k,Northeast,34.89754556430857
1881,49,Graduate,Republican,$60k-$100k,Midwest,47.370544752573544
1882,69,Bachelor's,Democrat,Over $100k,West,23.767009542917318
1883,31,Some College,Democrat,Over $100k,South,66.33663960338944
1884,40,Graduate,Democrat,Under $30k,Northeast,44.96580401432847
1885,70,Bachelor's,Republican,Over $100k,South,25.49317289032244
1886,77,Some College,Democrat,Under $30k,Midwest,10.268047331543919
1887,27,Bachelor's,Democrat,Under $30k,Midwest,53.18912847497752
1888,80,High School,Independent,$30k-$60k,West,34.04293000067038
1889,58,Some College,Democrat,Under $30k,Northeast,37.00604315693599
1890,30,Bachelor's,Republican,$60k-$100k,Midwest,38.25935351411742
1891,76,Bachelor's,Democrat,$60k-$100k,West,23.574234894102947
1892,54,Some College,Democrat,$30k-$60k,Midwest,42.358181440828105
1893,49,Bachelor's,Republican,Over $100k,Midwest,25.554263461334834
1894,55,High School,Republican,$30k-$60k,Northeast,4.649592213131449
1895,31,Bachelor's,Democrat,$30k-$60k,South,44.33544765108891
1896,47,Graduate,Republican,$60k-$100k,West,33.221540867141506
1897,40,Some College,Independent,Under $30k,Northeast,14.05021527481773
1898,35,Bachelor's,Independent,Under $30k,Northeast,15.00040237524499
1899,33,High School,Democrat,$60k-$100k,South,43.940817817267074
1900,69,Some College,Republican,Under $30k,Northeast,21.176284002531307
1901,66,High School,Republican,$30k-$60k,West,54.9013778189173
1902,45,Bachelor's,Democrat,$30k-$60k,South,45.78789672108134
1903,32,Bachelor's,Republican,$30k-$60k,Midwest,31.254583383417607
1904,62,Bachelor's,Republican,Over $100k,West,33.63590452996472
1905,71,Bachelor's,Republican,$30k-$60k,South,36.633975580844705
1906,67,Graduate,Republican,$30k-$60k,Midwest,34.97294825040089
1907,50,Some College,Independent,$60k-$100k,West,32.19277358343281
1908,48,Some College,Republican,$30k-$60k,Northeast,26.947139349486072
1909,78,Bachelor's,Republican,$30k-$60k,South,27.292841691922767
1910,43,Some College,Republican,$30k-$60k,South,36.60963492155377
1911,76,Some College,Republican,Under $30k,South,31.5609318088499
1912,55,High School,Democrat,$60k-$100k,West,35.65202826170413
1913,61,Some College,Independent,Over $100k,South,45.410330715913034
1914,62,High School,Democrat,Over $100k,South,39.66601608917531
1915,24,Some College,Independent,Under $30k,Northeast,0
1916,59,High School,Republican,$60k-$100k,Midwest,31.565748790899463
1917,49,Some College,Democrat,Over $100k,South,33.1567824819438
1918,24,High School,Republican,Under $30k,West,24.06239276355537
1919,61,High School,Republican,Under $30k,Midwest,36.80775425689379
1920,72,Some College,Independent,Over $100k,Midwest,25.367906348465496
1921,77,High School,Republican,$60k-$100k,South,39.18496058586524
1922,78,Bachelor's,Democrat,Over $100k,Northeast,58.86029996561921
1923,68,High School,Independent,Under $30k,Midwest,37.344919905313105
1924,49,High School,Republican,$30k-$60k,South,8.68116452900178
1925,81,High School,Democrat,$30k-$60k,West,46.082387666724
1926,79,Some College,Democrat,Under $30k,Northeast,37.85617261200435
1927,76,Some College,Republican,Over $100k,South,23.691337170449167
1928,73,High School,Independent,Under $30k,Northeast,30.36661261134961
1929,55,Bachelor's,Republican,$30k-$60k,West,35.80293825386274
1930,65,Some College,Republican,$30k-$60k,South,0
1931,82,Some College,Republican,$60k-$100k,Northeast,22.85057047168692
1932,40,High School,Democrat,$60k-$100k,Midwest,37.03369252674965
1933,83,High School,Democrat,$30k-$60k,Northeast,50.92994148348811
1934,72,Bachelor's,Republican,$60k-$100k,Midwest,29.85848248336391
1935,74,Bachelor's,Republican,$60k-$100k,West,27.600860766560892
1936,23,High School,Democrat,Under $30k,South,15.786156066955627
1937,57,Some College,Independent,Under $30k,Northeast,17.417064744755784
1938,65,High School,Democrat,$60k-$100k,Midwest,41.65996538197423
1939,40,Bachelor's,Independent,$30k-$60k,Midwest,31.682947877145736
1940,74,High School,Democrat,$30k-$60k,West,38.230193918239706
1941,32,Bachelor's,Republican,Over $100k,Northeast,44.08842874996624
1942,54,Bachelor's,Democrat,$30k-$60k,Midwest,45.14207844499871
1943,25,Bachelor's,Democrat,$30k-$60k,South,17.985814350624125
1944,22,Some College,Independent,$30k-$60k,Midwest,14.733914015121979
1945,71,Bachelor's,Republican,Under $30k,Northeast,36.1511073775866
1946,55,High School,Democrat,Under $30k,South,31.90393761974869
1947,69,High School,Democrat,Under $30k,South,58.85607189941687
1948,39,Graduate,Independent,$30k-$60k,South,14.661577034699702
1949,80,Some College,Republican,$30k-$60k,South,1.4904457714044632
1950,49,Bachelor's,Independent,$60k-$100k,Northeast,29.59609372442138
1951,59,Bachelor's,Independent,$60k-$100k,Midwest,16.64514969987971
1952,85,Some College,Republican,$30k-$60k,South,28.149821461942906
1953,42,High School,Republican,Over $100k,West,41.295026283699144
1954,43,Bachelor's,Democrat,Under $30k,West,59.92386961091212
1955,22,Bachelor's,Independent,$30k-$60k,West,13.62726465238208
1956,52,Graduate,Democrat,$60k-$100k,Northeast,23.710028354577
1957,22,Some College,Independent,$30k-$60k,Midwest,33.49281129590636
1958,55,High School,Democrat,$60k-$100k,South,61.89376966706473
1959,77,Bachelor's,Republican,$30k-$60k,West,18.774284150425395
1960,32,Some College,Democrat,Under $30k,South,32.35242477095137
1961,80,Some College,Republican,$30k-$60k,West,14.069805435188915
1962,18,High School,Independent,Under $30k,Northeast,23.267792565939526
1963,79,Some College,Republican,$30k-$60k,West,31.899019633757657
1964,37,Some College,Republican,$30k-$60k,Midwest,29.798999808997124
1965,50,High School,Independent,$60k-$100k,Midwest,0
1966,46,Some College,Independent,Over $100k,West,11.720619336203317
1967,77,Bachelor's,Republican,Over $100k,West,20.39294154230578
1968,48,Bachelor's,Republican,Under $30k,Northeast,28.41089118927275
1969,70,Some College,Independent,$60k-$100k,West,12.463221062012146
1970,70,High School,Republican,Under $30k,West,5.363238755366758
1971,74,High School,Republican,Under $30k,South,28.66368830422976
1972,76,High School,Republican,Over $100k,Midwest,31.19714644802263
1973,56,Bachelor's,Republican,$30k-$60k,South,30.069602109090194
1974,38,Graduate,Republican,$60k-$100k,Midwest,5.801802071323696
1975,80,Graduate,Republican,Over $100k,West,9.499964968209262
1976,28,Graduate,Democrat,$60k-$100k,West,51.71847272389601
1977,76,Graduate,Democrat,Over $100k,West,39.73919258748327
1978,80,High School,Democrat,$30k-$60k,Northeast,42.96811403892321
1979,60,Bachelor's,Democrat,$30k-$60k,South,17.634704232815793
1980,49,Some College,Independent,$30k-$60k,South,4.909408776838305
1981,75,Bachelor's,Independent,$60k-$100k,South,14.734844902075487
1982,24,Some College,Democrat,$30k-$60k,South,23.11405278738243
1983,51,High School,Democrat,$30k-$60k,Midwest,32.62546415269302
1984,28,Some College,Republican,Under $30k,South,34.69884194129352
1985,58,Bachelor's,Republican,Under $30k,South,35.011613329063756
1986,26,Bachelor's,Republican,$30k-$60k,Northeast,39.92169319459989
1987,34,Graduate,Democrat,$30k-$60k,South,25.010381693445286
1988,26,Bachelor's,Republican,Under $30k,Northeast,13.366682868061963
1989,56,High School,Republican,Under $30k,West,24.584663571436277
1990,71,High School,Republican,Under $30k,South,25.30250906161736
1991,54,Graduate,Independent,$30k-$60k,Midwest,27.750499053391017
1992,29,Some College,Democrat,Under $30k,Midwest,44.67945424628304
1993,24,Some College,Republican,$30k-$60k,South,23.785127746814418
1994,34,High School,Democrat,Under $30k,West,30.020830997170663
1995,51,Bachelor's,Independent,$60k-$100k,Northeast,16.970067345266095
1996,63,Graduate,Independent,Over $100k,West,16.103423646517015
1997,41,High School,Democrat,$60k-$100k,Northeast,17.019076754273716
1998,70,Some College,Independent,$60k-$100k,Midwest,36.989118509668444
1999,55,Some College,Democrat,Under $30k,Midwest,39.697901197892044
2000,38,Bachelor's,Democrat,$60k-$100k,Northeast,24.483121809918593
